package_id,courier,delivery_date,delivery_status,user_id
220571d6-7a2d-413e-ab9a-1fbf2f48b975,DHL   ,2021-09-09,Lost,17c51656-7de8-455f-92e8-2df8410b867e
38814843-2dc1-48d5-8dbf-730e249b6e88,DHL   ,2023.10.20,In Transit,211cece9-c92e-4438-89be-89b8760d7593
8a090e1c-edec-407f-a4f5-1103d7f55fa4,DHL   ,2022-10-24,Lost,efbb2ab6-93d8-4046-8ec4-7b2ad7f72ef4
6c2a7772-54d6-4dcf-8f22-9bd5e2033209,ups,2021-05-15,Delivered,8ee98608-5fe0-4e0f-b904-af02c1e45a19
c04dcaa5-4d32-4e73-b6ac-237bf0509242,DHL   ,04/07/2024,In Transit,45a85ba1-613a-43c8-ac87-76f6e1a8292c
8bc583d1-80c2-4fcd-8966-8502a7675a12,DHL   ,2023-09-08,Delivered,85e53469-ca9a-4f68-b614-32fa70241368
95acca07-a9b1-4004-9fbd-b0426f4412c2,DHL   ,04-02-2022,Pending,746c4754-8983-468b-a186-3c17be68db1b
1e3370b7-7e4f-468a-a711-4b7e01715497,UPS,2023.12.31,In Transit,25898630-91b3-42a1-846e-1d8d10cfa411
c2309ff7-7e35-4ec0-8b4a-c2746e77ca50,FEDEX,07/22/2021,Pending,e93140c9-e16b-4831-86c5-122ae34515de
2f489991-9a45-4c61-b9e5-63099236a152,FEDEX,2023.01.25,Delivered,4c91c0de-276a-4dc7-889b-460a519efdf5
47a2671f-0502-4267-be20-c0183c7c4ea9,UPS,2023.11.27,In Transit,560ce44c-5bc6-476e-b4d1-6675b683f01c
7ec6bc62-7d85-40c7-bfc2-8f6a442ed319,DHL,08/14/2023,Pending,59a8c991-6416-4282-bc28-cbbc40d08548
f4f0be6e-49a8-4499-9383-df27e591fd37,DHL,2021-06-22,In Transit,92397e78-1380-4789-8ad5-76cbfc1be27a
1802247f-5797-4e4b-ab7d-14c8e934d4ac,UPS,26-10-2022,Pending,b6d787e4-95d7-4ba2-b035-0769b32c7f28
e4238ea4-6a58-4d7a-98c0-6551f07562c7,FEDEX,2022-01-30,Lost,cec5883c-7cda-4a09-8456-ea59dba26a8c
3c0af3b1-0ed8-4358-b48c-0dfcd06c2833,FEDEX,2022.02.17,Pending,b0d767ff-40a4-43e0-87dc-95462ef7cf84
760b8e1d-ffb9-4a17-bb36-3897e7ff3377,DHL   ,2023.07.10,In Transit,24df6fa9-1103-48e3-9fe4-e9a729d74ca8
eef42cc4-6d04-4249-bee1-5d696abd98ad,UPS,2023-02-17,Delivered,0a363fb6-9978-4aa2-86d7-c6df3ece78b1
be736ded-5157-4408-8f4c-18c3554a3fce,ups,19-02-2023,Lost,f63c0090-cec9-4f5b-b287-d554eb968a26
0724a45c-1692-4d65-ba24-537132447a37,FEDEX,2021.05.29,Lost,f40c5326-0d41-4867-aead-6a5c36cea1b3
3aaac0e4-b6ee-4d0d-9bf1-3efe34a244c1,DHL   ,2021.09.14,In Transit,21f5b36a-0ff6-45ea-aef3-b0b8dbe961bd
458d3ef0-f753-48e3-a0b7-be49907f897a,FEDEX,08/17/2022,Lost,17737b82-6361-4c76-b1cf-a9e66cd14b06
d39d3d88-4625-4555-9b5e-81094aa7ddfa,FEDEX,2021.09.09,In Transit,fc55c95d-c63a-47c3-9f47-7b9baa67a32e
1a62604b-bd44-494b-ac30-7134146fb6e5,DHL,23-10-2023,Delivered,66bbc790-8784-48d7-a4e6-9a6de1adf577
e2f08929-1aef-4e33-9b5d-6ee95fe48674,FEDEX,2024-03-30,In Transit,d7859bde-7aeb-4462-8f11-116119aa1fc9
196d483b-48ea-4116-9df5-a5abc123279e,UPS,2022.05.15,Delivered,9db4e952-47e2-4ee9-a60b-b4efaacf8660
7feb4546-50ec-4894-a307-b0f2bf172252,FEDEX,31-05-2022,Delivered,d95ca682-2e1f-4f94-8407-50ac8ba32d73
81e61c3a-d9ee-46aa-b135-6618282b8309,ups,01/07/2022,Lost,e980c41c-b35e-4d22-9936-417384be390e
beb0615a-fd7b-453a-874e-f0fca1e1df89,UPS,08-08-2023,Pending,a96b4aff-0199-4a8c-8ba9-ed868390c83c
ce367f89-1e6d-4e6a-9dc6-29119c799160,UPS,12/29/2021,Delivered,63548e51-6e76-49e3-bca2-aa9447c0c123
94f747e5-a1b6-4f4c-9845-c6c9912fd7bc,UPS,2023-09-17,Pending,4f5438d4-810f-4655-b3a3-83627fb4294c
327f8dc6-b431-4da3-910f-ddf5a26eca15,UPS,09-08-2021,Pending,ca4253cc-348a-4de8-85f5-92ddc7b9ea50
3c122734-6c3a-4d31-b439-d9fe87502720,DHL   ,2022.09.30,In Transit,c43f69c5-125f-4d30-875d-72c10019b9cc
7740cab3-6487-482b-8b5d-187a481b039d,DHL   ,06/04/2021,Lost,2cff5701-f499-4b2d-8f6e-dd7aeacf6172
f90663ec-7ff2-4e31-8602-025771d72fa9,UPS,2024-02-13,Lost,9e8bdb66-0c6a-48d5-bd9e-0519f31ed49d
b78a329e-2c7c-4e82-bcdb-1af99c9da550,DHL,2021-08-06,In Transit,0271b0f0-d27b-444d-9f11-5cfa9469ba1b
38b9307f-8b5a-431d-b15d-278055eea24b,ups,2023.04.20,In Transit,cb7ada6c-be5b-4596-ade9-71e221ead0c9
c3b7940b-a827-4aa6-bd3d-e65d4a97c77b,DHL   ,06/23/2021,Pending,98a2cc3f-0883-4662-9530-9e098bd21589
dac8c018-5624-4505-82ce-06b7b6cfb996,ups,2023-11-06,In Transit,72a939a5-664b-4112-b618-b5f69afcfc3e
2b2c8b74-fe03-4adb-b5cf-49549847afe4,FEDEX,2023.10.27,In Transit,2dcaf202-206b-4b53-845f-2b0d7be17663
7fde1222-1ff0-4086-b024-d933f057219e,ups,10/18/2021,In Transit,f1c6a8f1-af6d-4b6d-9e56-d38a1d5dca1b
ab99475b-1e29-4cbb-b91d-7eb845185226,FEDEX,10/25/2022,Pending,d11bed69-38a0-428e-a354-94f3d4678797
49151630-8c69-42ca-9bff-6186c2bdc2d1,DHL   ,07/08/2021,In Transit,0603484e-8185-46ce-b897-23777eac582c
c71c40d6-ab40-4553-b538-3170e1db4f31,FEDEX,16-01-2022,Pending,caa73506-1088-4bf5-94e3-8af9e7120cfc
a2203c48-3225-4fde-909b-d6992f65a65a,FEDEX,2022-11-06,Lost,0ffb5b7b-60d0-415c-b773-af1b59005d80
27644c9c-1408-40d7-8bf5-e8cdae973d5c,DHL,04/30/2022,In Transit,e0a57f85-a5c7-4c90-a5bd-18fcf1dc9168
d66fe0a4-9482-43f1-b3c2-dfb7b094063c,DHL   ,08/14/2022,Pending,c8ed1523-704b-4480-92c6-a7408bf42925
a5594ded-0255-4202-9b14-eed18a028896,FEDEX,17-11-2021,In Transit,45f146f7-f82e-4318-88ef-cecbcdf2a3cc
bb763800-13f7-4a10-a4f1-eab6885f3d96,DHL,04/10/2023,Lost,faa6ebd3-e001-40d1-99e0-cd8b5bfbbb54
d5d93239-d940-46e1-8b77-f4c210d2d96b,FEDEX,2023-07-12,Delivered,3213e948-61ce-4298-8239-d7764a842614
8773ce07-8747-4be3-b200-1a9bc26226d6,FEDEX,07/21/2022,Delivered,7f4ca5de-8f07-499c-be9f-96642fe5b968
b0b35846-6cc2-4452-8ef8-123667d99695,FEDEX,01/21/2024,In Transit,acc4f3b8-205d-4ed6-803f-21e591373a19
45b3fb37-0c14-4e63-88a7-1b48626cf2ff,UPS,09/06/2021,Pending,62c20e4f-34da-4ce5-acc8-3dc909d00d24
3dd54a90-f609-477d-bf38-4046579933e5,UPS,2023.01.08,Lost,97e30b3c-44c3-4955-ab50-408e694fe582
485c85e2-ec2c-46fe-aca0-16ee88751eb6,DHL,14-09-2021,Delivered,384e2193-e72a-4b6f-869b-977bb23feabb
8c35066f-7d9b-4e79-892b-8781c977529b,UPS,2022.08.02,Pending,682164d3-677a-4ae6-a664-10c432bc5e4a
5727bc75-20ff-4c41-91a6-6726f06c47ac,ups,2023-09-22,Lost,4a373992-f1a8-4f39-9e01-27ad54f3787c
307fb432-18b9-4ef1-a8f2-26b9ad421cb2,DHL   ,04/21/2023,Delivered,8d278606-e888-4f9c-bdf4-0b8e3d886745
67965b21-0698-4722-b0d5-20b815a437b8,DHL   ,2023-10-13,Delivered,d5cd3220-b592-4c34-8275-2cebf8d7ef2f
4cb5789f-fedc-49ac-90f2-422c4256f234,UPS,2022-12-30,Lost,76fe7240-f1b3-4ad3-9083-072a9176b04c
eedcb3a2-2b30-467d-9962-47e2e6beee1d,DHL,27-08-2021,In Transit,6969808c-ba6e-4b1e-89de-1c4f3214f78d
f321633f-3e75-4d1d-842b-3ce166fa8c21,FEDEX,2022-08-21,In Transit,612d3ece-275a-4a28-89f0-afc83af9bad0
8d09b905-e4ce-444c-bec5-21936b8c69f2,FEDEX,11/26/2023,Pending,ef8177bf-d555-4639-830e-31f5a0727d8b
28a85a90-3afb-4096-b337-d1e8e762d92b,ups,02-01-2022,Delivered,73b65e0a-e4e1-482f-93ea-82c866fb19f3
97137225-42bc-4e81-b7e1-a55dc916f568,DHL   ,10/15/2023,In Transit,85c845a6-9698-4749-a47a-12a74e2d698e
21120e55-fb20-4a4d-a249-74a25aff70aa,FEDEX,2024-01-18,In Transit,52dd52a6-b22c-4d31-91c8-1edc7089325b
4c609b89-264a-4714-b00e-8b8fbccc05b8,ups,12/15/2022,Pending,cb5bdc33-5938-4afa-8577-041ad3aba68f
b9c2ba25-75f5-42e1-a4e1-811372d3e831,UPS,2022-11-30,In Transit,9bc10c6b-b631-44e9-9298-82fc79e2f231
114b8813-25ee-48d5-8935-e3d5435273af,DHL   ,23-06-2022,Pending,ec003e46-f5c5-4937-9d76-783355a9686c
6a75f920-02e4-4cb7-984c-66ac67b753b0,UPS,2022.07.29,Pending,b516b5be-09c4-4a9f-932f-1f45c83af10a
b8b2d8c6-a06d-49ce-9f43-386ba60dc494,ups,2021-07-10,In Transit,8ca05b49-532d-473a-9ff4-0cdcb1b3b87a
fee4f235-2236-4209-96d5-df730925ea08,FEDEX,2023.05.15,Delivered,469c2b2f-2bea-4948-ac76-570658a7cafa
669415b6-0c02-4f60-a130-575f2b48f067,DHL   ,2024.01.12,Delivered,36e4ac0f-2855-4e08-992b-6222e04bdafb
ffcaa5b7-b5f3-4d7f-9edb-9df90db0a6df,DHL,2022-11-14,Lost,b91094bb-7f80-4fd0-894a-f31b1dd1c102
b069ce67-9a6f-423a-b30e-f8ec561c0dd9,UPS,2024.02.23,Delivered,985cdc27-38fb-4772-bf6a-e66b0fc2378b
ffe2b28a-764c-4b7c-bdbd-d6b976dd23a8,ups,2021-09-25,Delivered,9807c95b-9902-40f0-87f3-fe5029fbb0dd
2613e9a7-31f1-43fb-be5b-2fc8535c1d25,DHL,13-03-2022,In Transit,dca9f655-eb10-44a5-a9a4-67323b522a30
c613f7eb-2791-43cf-a9af-c9d2bd16d830,UPS,02-04-2024,Lost,934aa5ae-ae7b-4477-9aaf-1f95ea08a1a3
943346b0-0c84-4f58-b159-1975fd572f45,UPS,2023-08-07,In Transit,e988039f-9329-4125-95b5-88bd58f83aa3
ceabbc1b-59a7-4191-8d4b-a684eba702c2,FEDEX,09-10-2021,Delivered,0d8c7603-7070-410a-bfed-f64c988b9815
cc1a8620-c895-4869-9a18-9541c4ee5fb5,DHL   ,2022.10.21,Lost,0372e0f8-70f5-4a84-b869-28c525b22457
faa1e70c-203a-43ec-b933-268ca9e51010,DHL,10/08/2022,In Transit,564840ee-5daa-4e5d-b4d3-0b4e25d03e87
47fa1782-8d34-4c17-953a-65aa88572525,DHL,20-05-2023,In Transit,c9b19c8a-b1a9-4123-8638-c6c770a96c68
df121b34-0c9f-4663-bb05-f9efa3da8265,DHL   ,01/13/2022,Delivered,6cac09a2-de0e-4756-9dc9-489f52c671fa
dbbce5ba-0512-44fa-b381-63305e5cb7b0,UPS,2021-06-07,Lost,db069823-fac7-4a7e-bc6a-d329ed90f7b7
f1803a01-1dc4-4cc4-9555-8241d6fccd33,FEDEX,05-04-2022,Delivered,1c44a002-c437-4d53-8ed2-b1100e02af84
f7988063-280b-4ce1-8dc7-8c2cd7afadf1,DHL   ,2022-10-28,Delivered,830e2784-c7c0-45e0-b285-7562d6f2b9ee
c8e84dbb-256d-41f1-b0fc-51e9cf9622d1,UPS,2022-10-29,Delivered,6d0c36d8-1732-49bc-836c-1397e13ea5bb
be1b5dfb-5f34-4c25-85b7-71f5ad1d4097,ups,12/21/2021,Lost,7acad393-8667-4c89-bb74-a09999908b69
5b397c70-62f2-4766-9c6a-5dc430dd67d9,DHL,07/11/2023,Pending,53e219ba-8d04-4806-9916-b522d8b6eaa6
d04eeb0a-fe14-47a7-b9da-3f457de2fecd,DHL   ,08-04-2022,Lost,2c1d81c5-5b9c-456b-b043-62b9eb4eeede
ddc32bed-421d-4bb3-84ba-4ab1979cfec7,ups,2024.03.12,Lost,3bbb0ec0-1548-438d-8ad1-570adb7e3ec1
b7aebb5a-403d-4dcb-bbb2-4403f6608bec,ups,04/15/2024,Delivered,ed803492-e092-4de3-ae56-e8a3602a23fa
97885781-8cdb-47c0-8bd7-67b72a1a57fb,UPS,2022.11.25,In Transit,0be49145-c289-40eb-b5ea-3da6c9204d40
9d5ebf42-4372-4049-925c-8542b97b5355,DHL,2021-09-19,Pending,4925b886-b6e6-48b3-a97e-badd788f92cb
46163823-a55c-4e36-981d-5debfa6aedf4,DHL,06/14/2023,In Transit,35cfa03d-b440-4601-976a-603f851ce5fa
0814ec4f-7c4d-4e88-9058-cb41756142a0,UPS,31-03-2023,Delivered,12072586-28eb-4234-9c23-730952732d8a
f6a50337-87c3-4f2c-84dc-0406afd5863f,FEDEX,31-12-2021,Lost,88157785-cac8-4591-a7d2-0a934f8f106a
04da1f69-7df4-4f11-9b1f-192630126e39,FEDEX,2023.02.21,In Transit,dbdd4402-3134-468f-9814-dc9964e93b43
7c6d4b6b-362d-4afd-8c08-a6d3df2d5937,DHL   ,10/12/2021,Delivered,15d55d5e-264f-4dd0-949a-7c141e26f01a
060ee777-b3d8-4233-b52d-e096b6c41205,DHL   ,2021-11-04,Delivered,918ab412-3a56-4056-bf49-503338e44aa8
5a64abb0-2f5e-44b6-89e6-70b64666dd53,ups,2022.06.01,Delivered,e1c6955a-12af-45a0-a338-804d54c986d6
a9111ae0-3659-45e0-9665-3af944f15dad,DHL   ,2021.11.18,Lost,b86b939d-abb4-47a9-8bef-5176647dc973
c328918f-4475-4a53-84ab-07bf357c4f9c,ups,07/16/2022,In Transit,fe8751cb-09f0-4abc-8d9b-555c2fdb429d
a0be33b5-d631-4a9e-89f7-13cf0d3fbce7,DHL   ,16-05-2021,Lost,0aeb5f4b-2926-4439-9585-e244c876ed01
36a89ed8-24c7-4bbb-9cf3-85da03364a32,DHL   ,19-07-2021,Lost,08ba0a47-826e-4a1d-9654-86a6d1f012b7
2844e918-86e4-499b-9110-8b91475b68ff,DHL,06/08/2021,Delivered,8cf34a28-9e9a-48fe-867b-a180f545a4ca
e946d1be-5499-455d-95ff-816671e09666,DHL,05/07/2021,Delivered,50786956-b93e-4d55-9ae5-60cda7e87715
72c7e2c4-22ef-45e8-8a2b-f2d874b7397f,ups,03/01/2023,Lost,2462f43a-0f28-47ee-a59c-177180f11056
178b1480-fe09-452b-b007-9dd0a5020d5b,DHL   ,09/01/2021,Lost,b1d0698e-8d08-4188-ad05-d56cfbbea147
8ed5e978-a6b1-4685-96d1-7872e4d01113,DHL,05-02-2023,Lost,7063dd95-6d40-4d3f-9854-a706691a337d
5e0ae03f-de74-4c22-a0ad-955c30dd29a9,FEDEX,22-02-2022,Pending,b422b694-87b2-4a6c-9fe6-f0f2416f6a9a
25f958a6-f625-417f-8d3b-d27ec5d2524d,DHL,2023-05-22,In Transit,e7ceed00-a5c7-4e20-b8e9-9895bcddafa3
5b5d3a96-587e-4ae4-9d64-7fd8fe6069f7,DHL,2023.07.22,Delivered,9a998531-cee5-4b31-abd4-6c4a6fad0486
503a24f2-376a-43ad-912c-fa4ec0a519c4,DHL,29-04-2023,Lost,645814e1-b0b6-4fee-a03d-c99d988a80f3
fb336e2c-b17b-4f93-9a75-b5518722f35b,DHL,28-05-2022,Pending,e75f2834-498a-46b6-b09b-93f3314a0364
511e61cb-547e-40ba-bcac-3fe24102919c,FEDEX,05/05/2022,Lost,46d77f08-8c88-4140-9661-28563560ef59
4ad3b9a6-0ad6-47bc-9c58-9fb2b22d1fa5,DHL   ,04-12-2022,Pending,01a78673-1321-4a74-bdcf-63285fc8cb58
5a27f7cb-a7b7-44d4-8ea3-2ab1067c5b33,FEDEX,2021.05.21,Pending,a30ce7c4-b7c0-4446-8741-1bc975f9380c
c78fd3fb-5a05-4145-8804-5b99fa5c8098,DHL   ,2023-06-14,Pending,fe483ba5-2e6b-481b-a026-c19374333407
50930938-65df-413d-b11a-5c1c42b32384,DHL,2022-08-16,Pending,6c3bddcb-ec8d-4c83-934e-91d585def82d
13730cfd-b44a-48ec-a707-7c53471dc163,ups,2022-11-24,Lost,9f8da6c2-0d3c-474f-93d9-54226c4cf911
fe14d961-f020-4580-a204-fcb1493e0f9c,DHL,06/17/2022,In Transit,72902130-aac4-49a5-b0bb-421945a4db88
06c742f4-45e6-479e-b8b3-762370bc8c0c,DHL,27-11-2023,In Transit,4af6da4b-9005-4034-85e8-1a712a2ae9cf
7198600e-5f31-4ae4-b4da-a77b541cd3e7,DHL   ,14-12-2022,In Transit,bae0d3d4-46cb-4ea3-a9a9-776085d5cbe6
7e7aa67f-5d1d-4283-a626-10f758332bc2,DHL,2022-04-07,Delivered,63242cc7-2d9a-4fd1-b2ba-9176092e42a4
5094d9b3-6bd6-4a8c-b926-5129e069dabe,DHL   ,22-10-2021,Lost,b1b0956f-557b-463d-a809-062b6e9476ed
7cc330d6-6f53-4387-a544-12b40bab14cd,ups,2022-10-06,Delivered,49f431fa-8e3a-48af-a666-e11311a23343
6cf521db-1747-401b-b221-5e6f4cd97fa7,DHL   ,2022-03-07,Lost,6622b827-cb2d-4b1c-bd07-40ed2064749e
a084649e-ea8c-4075-a65d-c4c46ec9bafd,FEDEX,2024.03.04,Lost,96c0f908-6c48-4e9a-83d1-a6f5a7bda722
7094e748-6987-457a-a1a9-e61cccdb2f22,DHL   ,11/06/2023,Lost,34de707b-b0c4-4bf3-9bc0-e59b5da1ee25
679520b3-27c1-4565-bdaa-23c466e07185,DHL,2024-02-24,Lost,1d972929-47b6-4ae4-b9c1-0fb04123d5c0
2b5a4949-4929-475d-a224-5b892307fab8,FEDEX,05/01/2022,Delivered,7bd5f5ba-10ad-4f65-94d9-399d6071ee76
aec0ec97-b212-4fcf-8916-a6b7b689772f,FEDEX,2022.07.07,In Transit,36db95e3-8777-4f73-b85d-0b262f6cc84a
6888dc69-227a-4418-80f5-22bd1dd23dcb,ups,2021-11-01,In Transit,f7a87a6e-4d8d-4c3a-95e9-5d8156f7fd38
e15b7b18-eee5-461e-bb57-4eaf00ff3373,DHL   ,06/14/2022,Delivered,067816a1-1696-48da-a467-17b18a182e41
6ba7ab3d-cf20-4f0a-bc25-86026acf762b,DHL,08/19/2022,Pending,b9d5efe5-62df-44ff-a6e2-ea49c5d582f3
d3c9acbf-350c-498d-b043-ed6a075db4b5,FEDEX,03-06-2021,Pending,573ba1c3-4fbc-4ab4-8443-8be18eb2fd32
54032785-b972-4fed-a8fe-c36787ee8f32,FEDEX,2022-07-17,Lost,c0dc9fbc-62cd-41da-b77b-c2592326cbbe
ff83d36f-9dda-40c5-be06-b378dec0c345,DHL,05-07-2023,Lost,c9bbef3d-a4d6-486f-a7cf-3cb31593ba31
1a3d1dff-12c9-46c2-91ce-0253b5fe977a,DHL   ,2024-03-10,Pending,c4e03dcf-e974-4d18-9927-d55a4a8a84f9
fbe01ad2-2b42-4a85-aac7-6ded5a38fb41,DHL   ,11-01-2023,Delivered,12b1647f-660b-4da9-8a33-1b0b4e683cd6
d1c8d87b-c8e8-4ce7-bed5-fb32904c6edd,UPS,2023-11-02,Pending,4bfc8112-56a6-4736-b773-b18cd676e62b
1c6d30e3-9762-443d-a941-dfe1376f7c19,ups,2022-11-20,Lost,f55c3859-aeba-4cd7-8ce7-7c437d519f6a
5601535c-06f9-4cda-a3a3-2a3a11acfba2,ups,2023-07-21,Lost,b1dcdeb2-e93b-4f29-97b3-6e8a5c45485b
4df47898-e7a6-46f1-8b16-377430397a55,DHL   ,2022-02-10,Lost,84708ded-3207-4e0d-927d-f2995db2cbff
b914d842-c348-47a5-bd41-38565101e8b2,DHL,01/21/2022,In Transit,7dfe0ea8-85d5-4a43-b406-5c730f0943e3
b8f1425f-f83f-44b3-9183-c8d42342e236,ups,2021-11-24,Pending,e969a5ee-36d0-4e75-a6c4-b4845025f9d1
41fb2f65-4324-4fcc-9930-0e001565471d,FEDEX,2023-10-07,Delivered,e44a4aca-c576-4990-b9f5-335e3271d7b5
31eda131-45f2-4e36-982e-96ad3820614c,UPS,2021-07-09,Lost,8ca8171f-9e4c-41d7-8c46-7b7332980ec5
195ee177-6852-449b-8c69-e555c2947f58,FEDEX,29-11-2023,In Transit,03cee4dd-4741-4392-875b-81ede1f04c76
7f45f299-3862-4807-947b-8f6fabb9bb1d,UPS,2022-12-24,In Transit,7d4d56d9-bc40-4a91-9067-a3f446eb231a
3806b7d2-3167-4528-8846-924ea56c8ae1,UPS,2022.11.13,Delivered,705a6733-01ea-487d-8da3-7eb90c61ba63
433d1bbd-2da7-4c3b-9157-26d020f4a5f3,UPS,2023.09.22,Delivered,66c4887b-da6c-4cc3-b57a-6e494e01611e
cf4d639a-44ac-4e4a-b39e-17ff5b7b3d32,DHL   ,2021.07.08,In Transit,e71f287c-4916-4307-b868-edf61733b52b
7857f533-ff44-4b83-9f38-1637b5e20b21,ups,2023.05.20,Lost,702081aa-5192-4d0a-bf7e-8d247973bf05
b7f71d57-5928-4b51-89a3-02cdc4ce1f47,UPS,06/28/2021,Lost,ee62c080-5ecd-40d7-9c9d-2ad9eae16dc1
50058cee-3a99-46ea-a3be-73f17ce5bfdd,DHL,22-07-2021,Delivered,1a2582cf-86a0-44bf-b3e3-9b331ffcca29
9fcd3b2f-8317-4e23-b3b3-670fccdbc066,UPS,11/03/2023,In Transit,bb1ed152-397a-47ba-8f16-9ce4fc375136
5e3b17e6-370d-4212-b343-a912bb4b60fc,FEDEX,03/16/2024,Pending,ccb8ee8f-e31c-4189-abd0-99b1e95c9ca1
96eba67e-85de-45a0-8033-281d83c3250d,DHL   ,03-09-2022,In Transit,da27845a-908e-4430-a1ba-cacdc7b0ea5c
3855f1ea-a0eb-4e79-b4d7-709995b03bb3,DHL   ,12/29/2023,Pending,521219d3-eacb-46cc-9fa8-463183630afe
62040e44-f7d2-4579-8a82-a0570b2c3abb,FEDEX,03-12-2023,Lost,6527db27-fb7d-411a-aa2f-901f972af274
02dde646-220e-499e-a8f2-bf9bfd63d819,DHL,05-02-2024,In Transit,4f2772a4-3a08-4253-90b0-60f915e59865
436123a5-ec20-4b9a-b92d-9a9f049bfcec,DHL   ,11/15/2022,In Transit,5e9c5743-216c-444f-9e7e-6b815559c8e1
08516b54-b91b-49d2-837c-a9bd36cf3759,DHL   ,2023.10.26,In Transit,9144f4d7-24fc-408c-aa7a-e30e6c9013ab
57335862-32a7-4b70-b8fe-b98ccc11811d,DHL   ,12/21/2022,Delivered,6a8cbcf7-3ffe-443c-98c9-5320f0c2566d
22ee2e85-6ced-4196-a628-e8f04ae41bb2,FEDEX,10/27/2021,Pending,27742115-3518-4b73-a7b2-c8372dd0bc18
8dcdfa33-a081-4ffd-b6f4-c1bb7028f817,UPS,10/26/2022,Lost,a54d6626-7f9c-4cbd-b370-df86c76ca6ba
a1ab30a1-92b2-4cc2-a235-982c1e4da121,UPS,2024.03.10,Pending,d140596a-653f-4aa8-a258-a739dcaaa5db
3f91201d-6e4a-404c-8e63-ad95770c2cb2,UPS,2024-04-12,Pending,5c0889fc-844b-48c6-858f-26d968ba985b
49f8b0e0-fd76-4871-bf57-b055530fdf69,ups,18-12-2022,Pending,9b948e33-cf50-4881-aeed-380cabc53549
b73c6d92-77fb-4111-bd83-32118b229ea9,ups,2022.06.28,In Transit,6c9d7b72-71fe-44a2-997e-3711a2362d27
6ea0cd81-1c78-456e-a771-55b4897f4af7,FEDEX,01-08-2021,In Transit,aea7a99d-8ef0-4d1b-a277-0419a4876c36
823768f2-196e-4031-b0e0-9c5fa9f8fb52,DHL   ,10/02/2021,Pending,90db4c63-25aa-488a-87f4-3296066bf9eb
b4203afa-a6b0-4f64-91d3-a024309767c0,FEDEX,28-04-2023,Delivered,f967f517-3dbe-4482-b7f7-c3a0dbecf851
04a848b9-7ebe-4e59-8487-f33e74bef036,FEDEX,04/27/2024,In Transit,e974c3aa-c197-46e1-acd4-b0ed6aae22a9
d8a875e7-34ac-4677-b4b3-c23d64e8ab52,DHL,03-05-2022,In Transit,319b9c21-2bd2-44aa-ac1f-169f193fd92b
27d4b059-57ee-40ad-b7d2-3a2d8a754160,DHL,14-07-2021,Delivered,8a98ad81-f72b-482c-86d4-b09d39d10b01
83d86c1a-db46-42d5-9c41-345cbe9d37c2,UPS,12/15/2021,Pending,dd767960-00a8-4466-848d-073ec1e0d8fe
72eff179-e125-43cf-bbb4-11073e4ade02,DHL   ,2022-03-24,Lost,c63ab8cb-252b-4dd5-883b-62f02466b0eb
8bc8097e-f13c-4f17-a062-58ef577d6379,UPS,2022-09-01,Lost,15de7c5e-9f75-4496-92b8-f7adca97ac83
53865204-2bbf-4619-a238-eadd395be7f1,FEDEX,07-03-2022,Delivered,77aae9f4-57df-4cbc-af33-e095d90c7248
57d87120-fc2a-4934-a82a-eb12ddb3f066,UPS,29-05-2021,Delivered,855136cc-824f-4ded-9951-63d018c10f26
ad175422-eaf4-4fa0-9675-e9fc00023ab2,FEDEX,2022.12.02,Lost,496c0b8e-6144-4012-8497-1fc20e201c81
478b1496-e5ea-41d7-a647-b4e3ee405647,FEDEX,2024.03.01,Pending,ea026b54-c7e5-4c6b-b470-5c8def463ec2
47255d1a-7853-47c7-ad70-c713567304a3,UPS,02-08-2021,Lost,89eb97f1-a09b-4eaa-ae80-2e815e4e6af0
e97d6c18-5517-4ac4-b2e6-1235afe97cd7,DHL,2021.07.16,Delivered,a603aa76-ad2c-4ab0-b178-cba24accc9e2
b0e6124d-4a85-46a6-a6be-26acbf2d3854,DHL   ,14-10-2022,In Transit,dcd189d6-205b-4118-9898-9a0ab1117574
ead78cd6-3c9a-4fc8-8392-d5f642a9cfbc,DHL,23-12-2021,In Transit,5f577ed5-52de-4ae0-8aad-df7acc5d1617
227e1b92-8d6f-46a3-9afd-b11b70f2cce5,DHL,2023.07.05,In Transit,ec63373e-d14b-4f81-85f8-f3f1f4372b51
a933dbd1-e15d-49eb-bece-c1f2a3e63c17,FEDEX,2024-02-02,Delivered,0316db28-4133-4de2-b4cc-314da5c6491b
ddde11c9-7a11-46a2-ae0f-2348e99eb236,FEDEX,14-09-2022,Delivered,1c95c30c-8ac7-45d4-9fdd-5a9578cbd233
0f8355d0-e73a-46a0-91e2-a12dce5ac7dd,ups,2023.08.20,Delivered,307e9777-f6ad-4da0-becf-30d24533a2bc
e74a0ea1-a5ed-42e3-b098-ace7fa3a00bf,ups,2021-10-28,Lost,228130d2-0782-4b05-94a6-74e40947f721
81011ab0-33d8-436c-8d00-79d5f7d87f7d,DHL,2021-08-16,In Transit,7cee26dd-12b8-46c3-99c2-c4bbe9377d36
ef6af86f-ecc3-4415-9bd9-f3317668af7e,ups,2023-06-19,Lost,e3221138-0598-4a58-9f1d-b7c95b415aa2
2f1b02b6-1f59-4271-b6eb-06124d3590d2,FEDEX,07-06-2023,Lost,8b98168b-5489-44e9-a3be-d6d90164ff3a
